RESPOND,AGE,BUY18,CLIMATE,FICO,INCOME,MARRIED,OWNHOME,GENDER
0,40,0,20,681,72,1,0,F
0,49,0,20,719,30,0,0,M
0,22,0,20,636,46,1,1,M
0,44,0,20,,42,1,0,M
0,40,0,20,670,31,1,0,M
0,63,1,20,655,42,1,0,M
1,36,0,20,681,67,0,0,M
0,46,0,20,710,67,1,0,M
1,44,0,20,697,23,1,0,M
0,34,0,20,637,47,0,1,M
0,62,0,20,700,47,1,1,M
0,22,0,20,715,92,0,0,M
0,51,0,20,699,75,1,0,M
0,46,0,20,653,51,1,1,F
0,73,0,20,699,53,1,1,M
0,38,0,20,708,34,0,0,F
0,45,0,20,672,52,0,0,F
0,43,0,20,668,32,0,0,F
0,33,2,20,693,53,0,0,M
0,38,1,20,704,31,0,0,F
0,40,0,20,686,57,1,0,F
0,43,1,20,706,35,1,1,M
0,41,0,20,670,38,0,1,M
0,18,0,20,706,51,0,0,M
0,57,1,20,634,57,1,1,F
0,44,0,20,721,32,0,0,M
0,46,0,20,660,70,1,0,F
0,57,1,20,732,55,1,0,M
0,33,1,20,718,58,0,0,M
0,49,0,20,660,78,1,0,M
0,53,1,20,699,62,1,1,M
1,46,0,20,635,30,0,0,M
0,57,0,20,710,61,1,1,M
0,33,0,20,696,19,1,0,F
0,59,1,20,673,45,1,1,F
0,45,0,20,692,44,0,1,F
0,55,0,20,695,47,1,0,F
0,48,0,20,669,36,1,0,F
0,34,1,20,680,19,1,0,M
1,34,0,20,682,63,0,0,M
0,48,0,20,652,41,1,0,M
0,38,1,20,680,66,1,0,F
0,35,1,20,637,63,1,1,M
0,38,0,20,708,40,0,1,M
1,25,2,20,707,44,0,1,F
0,49,1,20,720,55,1,0,M
0,75,0,20,667,41,1,1,F
1,36,0,20,693,38,0,1,M
0,44,0,20,698,69,1,0,M
0,40,0,20,737,53,1,0,M
0,44,0,20,657,18,1,0,F
0,42,0,20,628,47,0,1,F
0,34,0,20,699,48,0,1,F
0,42,1,20,636,18,1,0,M
0,53,2,20,715,40,0,0,M
0,47,0,20,696,50,1,0,F
0,30,0,20,664,31,0,0,M
0,53,0,20,693,70,1,0,M
0,33,0,20,699,67,0,0,F
0,62,0,20,,54,1,1,M
1,46,0,20,674,23,0,0,M
0,73,1,20,731,61,1,1,F
0,47,1,20,607,46,1,0,F
0,34,0,20,698,48,0,0,M
1,51,0,20,675,39,1,0,M
0,45,0,20,681,31,1,0,F
0,57,1,20,742,28,1,0,M
0,40,0,20,705,53,1,0,F
0,42,0,20,700,60,1,1,M
0,24,0,20,678,67,0,1,M
0,40,0,20,723,21,1,0,M
0,45,0,20,,59,1,0,F
0,57,0,20,707,52,0,0,M
0,51,0,20,715,63,1,0,F
0,42,1,20,663,67,1,0,M
0,51,1,20,668,66,1,0,F
0,46,0,20,713,40,0,0,M
0,39,0,20,719,59,0,0,M
0,41,0,20,686,24,0,1,F
0,65,0,20,688,38,1,1,M
0,63,2,20,704,69,1,0,F
0,51,0,20,668,33,1,1,M
0,58,1,20,730,59,1,0,M
0,57,1,20,693,17,1,1,F
0,52,2,20,688,76,1,0,M
1,55,1,20,684,54,1,0,F
0,33,0,20,713,42,0,1,M
0,53,0,20,743,75,1,0,F
0,45,0,20,681,29,1,0,M
0,45,0,20,685,47,1,0,F
1,37,1,20,729,17,0,0,M
0,40,0,20,662,33,0,0,M
0,57,1,20,721,19,1,0,F
0,52,0,20,661,41,1,1,F
0,37,1,20,716,57,0,0,F
0,37,0,20,655,49,0,1,F
0,73,1,20,670,32,1,0,F
0,45,0,20,712,18,1,0,F
0,46,0,20,703,56,1,0,F
0,41,0,20,704,30,1,0,F
0,45,0,20,716,68,1,1,M
0,37,0,20,719,56,1,0,M
0,48,1,20,669,64,1,0,F
0,47,0,20,683,32,1,0,M
0,41,0,20,681,55,1,0,M
1,35,1,20,667,41,0,1,M
1,32,0,20,667,65,1,1,F
0,52,0,20,670,77,1,0,M
0,65,0,20,712,22,1,0,M
0,48,1,20,657,17,1,0,F
0,64,0,20,687,50,1,0,F
0,35,0,20,675,74,0,0,F
0,40,0,20,683,42,1,0,M
0,26,0,20,725,17,1,1,F
0,33,0,20,707,43,1,1,F
0,51,0,20,730,17,1,0,M
0,34,0,20,712,33,0,0,F
0,40,0,20,682,76,1,0,F
0,43,0,20,711,33,1,0,M
0,49,0,20,707,65,1,0,M
0,35,1,20,730,17,1,0,F
0,53,1,20,645,19,0,0,M
1,,1,20,651,,,,
0,42,1,20,658,65,1,0,M
0,69,0,20,708,52,1,0,M
0,49,1,20,678,18,1,0,M
0,37,0,20,656,24,0,0,M
0,29,0,20,669,76,0,0,M
0,38,0,20,744,66,0,0,M
0,50,0,20,727,54,0,0,M
0,40,2,20,667,51,0,0,F
0,54,1,20,697,32,1,0,F
0,57,0,20,690,54,1,0,F
0,60,0,20,724,66,1,0,F
0,51,0,20,682,71,0,0,F
0,60,0,20,754,51,0,0,F
1,37,0,20,703,19,0,0,F
0,41,0,20,726,33,1,0,F
0,32,1,20,762,39,0,0,F
0,40,0,20,726,31,0,0,M
1,32,0,20,700,44,1,0,F
0,50,1,20,679,37,1,0,M
0,51,0,20,660,19,0,0,M
0,57,1,20,691,72,1,0,M
0,70,1,20,717,62,1,1,F
0,50,2,20,687,20,1,0,M
1,29,1,20,723,32,1,0,M
0,64,0,20,708,66,1,0,M
0,57,0,20,693,20,1,1,F
0,39,0,20,697,43,0,0,F
1,43,0,20,691,35,1,0,F
0,31,0,20,734,43,0,0,F
0,44,0,20,711,54,1,0,M
1,29,1,20,717,30,0,0,F
0,40,0,20,732,38,1,0,M
0,43,1,20,691,32,1,0,F
0,47,0,20,684,66,1,0,M
0,37,1,20,692,73,0,0,F
0,42,1,20,700,41,1,0,F
0,21,2,20,708,56,0,0,M
0,67,1,20,718,34,1,0,F
0,56,0,20,697,17,0,1,M
0,51,0,20,684,65,1,1,M
0,36,0,20,694,29,0,0,M
0,59,0,20,667,36,0,0,F
0,42,0,20,751,64,1,0,M
0,51,0,20,666,53,1,0,M
0,42,0,20,719,47,0,1,F
0,47,0,20,710,35,0,0,M
1,55,0,20,670,44,1,0,F
0,36,0,20,679,43,0,1,M
0,47,0,20,722,34,1,1,F
0,39,0,20,701,60,0,0,M
0,46,0,20,681,35,0,0,M
0,42,0,20,729,78,1,0,M
1,30,0,20,704,71,0,0,F
0,41,2,20,733,43,1,1,F
0,42,0,20,703,55,1,0,M
0,44,0,20,718,59,0,0,M
0,44,0,20,673,65,0,0,M
0,34,0,20,670,45,1,1,F
0,47,1,20,718,65,0,0,M
0,38,1,20,714,38,0,0,M
0,48,0,20,697,53,1,0,M
0,33,0,20,698,36,0,0,F
0,54,0,20,650,54,1,0,M
0,53,1,20,719,31,1,0,M
0,59,0,20,709,52,1,0,M
0,43,0,20,689,48,0,0,F
0,47,1,20,683,29,1,0,M
0,54,0,20,677,87,1,0,M
0,38,1,20,690,52,0,0,M
0,51,0,20,761,68,0,0,F
0,21,0,20,723,65,1,0,M
0,41,0,20,704,22,1,0,M
0,40,0,20,693,55,1,0,M
0,46,0,20,715,22,1,0,F
0,26,0,20,665,37,0,0,M
1,40,1,20,709,70,1,0,M
1,31,0,20,714,30,0,0,F
0,45,0,20,676,33,1,0,F
0,20,0,20,654,40,0,0,F
0,45,0,20,727,39,1,1,M
0,49,0,20,675,67,1,0,F
0,52,0,20,748,51,1,0,M
0,73,0,20,698,49,0,0,F
0,39,1,20,729,45,0,1,F
0,49,0,20,704,54,1,0,M
0,35,0,20,749,59,0,0,M
1,35,1,20,699,39,0,0,F
0,47,0,20,682,59,0,0,M
0,40,1,20,692,28,1,0,F
0,40,0,20,671,66,0,0,M
0,40,0,20,677,39,1,0,F
0,42,0,20,656,39,1,0,F
0,41,0,20,672,70,0,0,M
0,38,1,20,663,66,0,0,M
0,65,1,20,685,29,1,0,F
0,65,0,20,692,47,0,0,F
0,52,0,20,674,22,1,0,F
0,45,0,20,674,51,1,0,F
0,48,1,20,702,31,1,0,M
0,68,0,20,729,66,1,1,M
0,39,0,20,682,16,0,0,M
1,56,0,20,691,74,1,0,F
0,34,0,20,722,36,0,0,F
0,51,0,20,622,50,1,0,M
0,49,0,20,709,50,1,0,F
0,41,0,20,698,51,0,1,M
0,59,0,20,718,50,1,1,M
0,56,0,20,705,30,1,0,F
0,38,1,20,670,66,0,0,F
0,43,1,20,676,67,1,1,M
0,49,1,20,693,27,1,0,M
0,53,0,20,654,33,1,1,F
0,52,0,20,737,66,0,0,M
0,62,1,20,700,65,1,0,F
0,63,0,20,654,49,1,0,M
0,39,1,20,733,31,0,0,F
0,,0,20,747,,,,
0,61,0,20,767,34,0,0,M
0,50,0,20,688,32,1,0,M
0,45,2,20,627,77,0,0,F
0,42,0,20,714,30,0,0,F
0,31,0,20,678,62,0,1,F
0,34,0,20,723,32,0,0,F
0,49,0,20,706,66,0,0,F
0,66,1,20,630,51,0,0,M
0,45,0,20,729,30,1,0,M
0,44,0,20,712,64,1,0,F
1,33,1,20,696,67,0,0,F
0,58,0,20,737,70,1,0,M
1,59,0,20,693,69,1,0,M
0,56,1,20,664,18,1,1,M
0,57,0,20,682,32,0,1,F
0,55,0,20,720,45,1,1,F
0,48,0,20,723,33,1,0,M
0,45,1,20,659,54,1,0,M
0,43,0,20,716,70,1,0,F
0,46,0,20,711,43,1,0,F
1,33,0,20,724,54,0,0,M
0,42,1,20,691,63,1,0,M
0,38,1,20,706,83,0,0,M
0,49,0,20,694,47,1,1,F
0,42,2,20,682,52,1,1,F
0,39,0,20,721,47,0,1,F
0,30,0,20,701,69,1,1,F
0,45,0,20,689,68,1,0,F
0,44,1,20,760,61,1,0,F
0,39,0,20,734,20,1,0,M
0,34,0,20,690,52,0,0,M
0,35,0,20,694,77,0,0,M
0,41,0,20,716,42,0,1,F
0,41,0,20,658,54,1,0,M
0,46,1,20,691,74,0,0,M
0,53,0,20,678,52,0,0,M
0,68,0,20,681,60,1,0,M
0,33,0,20,662,30,0,0,F
0,63,0,20,710,67,1,0,F
1,44,0,20,645,32,1,0,M
0,41,0,20,700,68,1,0,M
0,64,0,20,691,68,1,1,M
0,38,1,20,709,59,0,0,F
0,44,1,20,693,43,1,1,F
1,55,0,20,699,37,1,0,M
0,31,0,20,627,52,0,0,F
0,57,0,20,658,66,1,0,M
0,62,0,20,675,35,1,0,F
0,63,0,20,677,58,1,1,F
0,39,1,20,737,37,1,1,M
1,46,0,20,682,40,1,1,M
1,40,1,20,663,27,1,0,F
0,51,1,20,697,57,1,0,M
0,58,0,20,673,67,1,0,M
0,19,0,20,606,78,0,1,M
0,35,1,20,698,59,1,0,F
0,54,0,20,709,63,1,0,M
0,43,0,20,678,69,1,0,M
0,38,1,20,716,32,0,0,F
0,61,0,20,640,54,1,1,M
0,35,0,20,780,70,0,0,F
0,50,1,20,767,34,1,0,F
0,56,0,20,719,35,1,0,F
0,28,0,20,697,68,0,1,F
0,55,2,20,671,62,1,1,M
0,51,0,20,667,77,0,1,M
0,31,0,20,689,71,1,0,F
1,39,0,20,676,38,1,1,M
0,,0,20,646,,,,
0,20,0,20,734,54,0,0,M
0,48,0,20,719,43,1,1,F
0,,1,20,666,,,,
0,44,1,20,729,79,1,0,M
0,33,0,20,745,65,0,0,F
0,56,0,20,682,52,1,0,M
0,56,1,20,664,73,0,0,M
0,41,2,20,714,62,1,0,M
0,41,0,20,690,31,1,0,M
0,45,2,20,690,27,1,0,M
0,44,0,20,703,47,1,0,F
0,49,0,20,694,67,1,0,M
0,44,2,20,681,31,1,0,M
0,31,0,20,705,39,0,0,M
0,51,0,20,637,57,0,0,F
0,30,0,20,663,25,1,1,M
1,26,0,20,687,38,0,0,F
0,46,2,20,712,43,1,0,F
0,36,0,20,710,57,0,0,M
0,39,0,20,755,32,0,0,M
0,40,2,20,726,32,1,0,F
0,35,0,20,627,69,1,0,M
0,45,1,20,682,55,1,0,F
0,50,0,20,627,54,1,0,M
0,32,1,20,671,42,0,0,F
0,34,1,20,692,25,0,0,M
0,48,0,20,661,42,0,1,M
0,69,0,20,667,31,1,0,F
0,51,0,20,705,36,1,1,F
0,32,1,20,765,57,0,0,M
0,49,0,20,710,35,0,0,M
0,51,0,20,729,68,1,0,M
1,24,0,20,700,29,0,0,F
0,47,0,20,717,28,1,0,F
1,53,0,20,693,55,1,0,M
0,35,2,20,650,42,0,1,F
0,50,1,20,676,39,1,0,M
0,,0,20,728,,,,
0,47,0,20,676,34,0,0,M
0,37,0,20,718,36,0,0,F
1,55,1,20,656,71,1,1,M
0,44,2,20,668,49,1,0,M
0,46,0,20,691,49,1,1,M
0,53,0,20,685,67,1,0,F
0,56,0,20,696,67,0,0,M
0,47,1,20,704,72,1,0,M
0,57,0,20,705,35,0,0,M
0,41,2,20,719,39,1,1,F
0,41,1,20,718,49,1,0,F
0,25,0,20,624,42,1,0,F
0,38,0,20,704,58,0,0,M
0,52,1,20,676,61,1,0,M
1,47,1,20,702,28,1,0,M
0,58,0,20,691,44,0,1,F
0,32,1,20,701,47,0,1,F
0,52,0,20,702,51,1,0,F
0,66,0,20,707,28,0,1,F
0,31,0,20,742,62,0,1,M
0,35,0,20,675,54,0,0,F
0,49,0,20,715,31,1,0,F
0,51,0,20,703,33,1,1,F
0,67,0,20,703,22,1,1,F
0,44,0,20,704,37,1,0,M
0,25,2,20,654,39,0,0,F
0,54,0,20,687,68,0,1,F
0,31,0,20,680,65,0,0,F
0,34,1,20,718,57,1,0,M
0,42,0,20,699,34,0,1,F
0,28,0,20,704,19,1,0,F
0,52,0,20,736,55,1,0,M
0,40,0,20,710,68,1,0,F
0,38,0,20,760,59,0,0,M
0,24,0,20,670,55,0,1,M
0,42,0,20,686,16,0,0,M
0,65,0,20,675,70,0,0,M
0,61,1,20,625,41,1,0,F
0,70,0,20,670,35,1,1,M
0,29,0,20,696,34,0,0,M
0,35,1,20,726,55,0,0,M
0,36,0,20,717,56,1,0,M
1,32,0,20,729,31,0,1,M
0,44,0,20,704,39,1,0,M
0,,0,20,713,,,,
0,65,1,20,619,52,1,0,M
1,37,0,20,646,53,1,0,F
0,57,0,20,694,35,1,0,F
0,34,1,20,700,43,0,1,M
0,37,0,20,662,46,0,0,M
0,41,1,20,684,37,1,1,M
0,35,1,20,643,62,0,0,M
0,41,1,20,690,59,1,0,F
0,52,1,20,708,17,1,1,F
0,27,2,20,685,44,0,1,M
0,44,0,20,700,72,1,0,F
0,45,1,20,657,57,1,0,F
0,40,0,20,649,31,0,1,M
0,48,1,20,726,43,1,1,F
0,41,0,20,711,75,1,0,M
0,46,0,20,692,47,0,1,F
0,41,0,20,683,68,1,0,M
0,34,0,20,746,53,0,0,M
0,32,0,20,722,55,0,0,M
0,35,0,20,711,68,0,0,F
0,72,1,20,692,50,0,0,M
0,42,0,20,656,29,0,0,F
0,46,0,20,714,37,1,0,M
0,34,0,20,741,58,0,0,M
0,57,0,20,719,20,1,0,F
0,67,1,20,740,63,0,0,F
0,41,0,20,674,64,1,0,F
0,47,1,20,720,50,1,0,F
0,56,0,20,697,60,0,0,M
0,54,1,20,685,57,1,0,F
0,37,1,20,702,55,0,0,F
0,34,0,20,700,39,0,0,F
1,50,0,20,710,55,1,0,M
0,40,2,20,687,71,1,0,M
0,51,0,20,686,69,0,0,M
0,59,0,20,727,70,1,0,M
0,27,2,20,707,61,0,0,F
0,38,0,20,684,30,0,0,F
0,42,0,20,715,51,1,1,M
0,21,0,20,707,43,0,1,F
0,57,1,20,593,70,1,0,M
0,46,1,20,719,32,1,0,M
0,32,1,20,662,74,0,0,F
0,49,1,20,744,58,1,0,F
0,48,0,20,759,76,1,0,M
0,49,1,20,698,65,1,0,M
0,38,1,20,691,42,0,0,F
0,33,1,20,677,27,0,0,F
0,53,0,20,733,65,0,0,M
0,43,0,20,729,60,1,0,F
0,37,1,20,681,53,0,0,M
0,37,1,20,675,36,0,1,F
0,47,1,20,697,35,0,0,F
0,41,1,20,662,68,1,0,M
0,65,0,20,746,79,1,0,M
0,44,0,20,695,25,1,0,F
0,52,0,20,711,51,1,0,M
0,46,1,20,697,33,0,0,F
0,37,1,20,665,65,0,0,M
0,54,0,20,692,49,0,1,F
0,52,0,20,749,75,1,0,M
0,36,2,20,721,48,1,1,M
0,,0,20,671,,,,
0,58,0,20,750,16,1,0,M
1,32,0,20,709,29,0,0,F
0,44,1,20,736,60,1,1,F
0,,0,20,688,,,,
0,57,0,20,690,44,0,0,M
0,45,0,20,703,59,1,1,M
0,56,1,20,731,29,1,0,M
0,50,0,20,656,16,1,0,F
0,50,1,20,688,58,1,0,F
0,42,1,20,655,65,1,0,M
0,28,0,20,708,33,0,0,F
0,54,0,20,726,22,1,1,F
0,45,1,20,702,29,1,0,M
0,40,0,20,611,61,1,0,M
0,37,0,20,624,78,0,1,M
0,35,0,20,701,34,0,0,M
0,55,0,20,657,35,1,0,M
0,45,0,20,729,73,1,0,F
0,45,0,20,679,46,0,1,F
0,50,1,20,724,54,0,0,M
0,53,1,20,729,65,0,0,F
0,44,0,20,706,36,1,0,M
0,43,0,20,690,41,1,1,F
0,55,2,20,746,68,1,0,M
0,50,0,20,711,64,1,1,M
0,40,0,20,684,29,1,0,M
0,42,1,20,655,30,1,0,M
0,35,0,20,724,67,0,1,F
0,38,0,20,699,32,0,0,M
0,40,0,20,721,46,1,1,F
0,49,0,20,687,72,0,1,F
0,38,0,20,754,67,0,0,M
0,29,0,20,768,54,0,0,F
0,30,0,20,676,52,0,0,F
0,26,0,20,693,58,0,1,M
0,35,1,20,699,51,0,0,M
0,44,0,20,675,67,1,0,M
0,40,0,20,675,72,0,0,F
0,49,0,20,695,30,1,0,M
0,55,0,20,660,64,0,0,M
0,47,0,20,702,65,1,0,M
0,50,1,20,694,37,1,1,M
0,67,0,20,714,59,1,1,F
0,63,0,20,705,70,1,0,M
0,31,0,20,683,60,0,1,M
0,47,0,20,687,67,1,1,F
0,36,2,20,689,63,0,0,M
0,60,1,20,681,57,1,0,M
0,51,0,20,668,30,1,0,F
0,33,1,20,711,64,0,1,M
0,47,1,20,712,32,1,0,M
0,40,0,20,664,61,1,0,M
1,49,0,20,707,19,1,0,M
0,72,0,20,700,54,0,0,F
0,45,0,20,712,69,1,0,M
1,26,1,20,676,61,0,0,M
0,43,2,20,717,57,1,0,F
0,50,0,20,677,47,1,1,F
0,41,0,20,686,32,1,0,F
0,51,0,20,678,48,0,0,F
0,40,1,20,712,31,1,1,M
0,24,0,20,729,54,0,0,F
0,55,0,20,683,50,0,0,M
1,34,0,20,723,26,1,0,F
0,23,0,20,645,58,0,1,M
0,18,0,20,716,47,0,0,F
1,45,1,20,668,33,1,0,M
0,37,0,20,719,30,0,0,M
0,21,0,20,702,64,0,0,F
0,41,0,20,648,65,0,0,M
0,43,0,20,722,59,0,0,F
0,49,0,20,685,65,0,0,F
0,41,1,20,681,31,1,0,M
1,46,1,20,699,26,1,0,M
1,43,2,20,696,58,1,0,M
0,32,0,20,679,49,0,0,M
0,53,0,20,740,38,0,1,M
0,44,1,20,686,35,1,0,F
0,51,0,20,692,77,0,0,F
0,62,0,20,718,28,0,0,M
0,41,2,20,690,70,1,0,M
0,45,0,20,710,20,1,0,F
0,41,1,20,647,47,1,1,F
0,48,1,20,702,64,1,0,M
0,67,0,20,677,49,1,0,M
0,43,0,20,705,45,1,1,F
0,44,1,20,733,16,1,0,F
0,44,1,20,724,32,1,0,F
0,43,0,20,748,69,1,0,M
0,62,0,20,744,66,1,0,F
0,62,0,20,709,72,1,0,M
0,37,0,20,684,67,0,0,M
0,54,1,20,725,71,1,0,M
0,37,0,20,716,68,0,0,M
0,48,0,20,740,76,1,0,M
0,40,1,20,645,57,1,0,M
0,42,0,20,663,49,1,0,F
0,45,1,20,681,20,0,1,F
0,75,0,20,699,41,1,0,M
0,55,0,20,660,46,0,0,F
0,59,0,20,685,66,0,0,M
0,45,0,20,706,76,1,0,F
0,35,1,20,732,62,0,0,F
0,51,0,20,723,38,1,1,M
1,40,2,20,666,69,1,0,F
0,31,0,20,662,69,0,1,M
0,46,0,20,671,51,1,0,F
0,57,0,20,703,71,1,1,M
1,33,1,20,708,31,0,0,F
0,48,0,20,695,48,1,1,F
0,42,0,20,715,35,1,0,M
1,42,0,20,670,49,1,1,F
0,63,0,20,655,36,1,0,M
0,44,0,20,692,52,1,0,F
0,60,2,20,657,40,1,0,F
0,46,0,20,682,60,1,0,F
0,54,1,20,671,35,1,0,F
0,32,0,20,699,57,0,0,M
0,45,0,20,733,34,1,0,F
0,32,0,20,677,48,0,0,M
0,47,0,20,727,68,1,0,M
0,40,2,20,648,68,1,0,M
0,37,0,20,695,50,0,1,F
0,35,0,20,685,19,0,0,M
0,56,0,20,708,32,0,0,M
0,52,0,20,715,69,1,0,M
0,33,0,20,706,63,0,0,M
0,49,0,20,678,73,1,0,M
0,33,0,20,641,44,0,1,F
0,41,0,20,676,16,1,0,F
0,47,0,20,724,68,1,0,M
0,38,0,20,665,27,0,1,F
0,42,0,20,698,66,1,0,M
0,44,1,20,708,45,1,1,F
0,51,0,20,712,52,1,0,M
0,58,0,20,746,18,1,0,M
1,30,0,20,725,66,1,1,M
0,57,0,20,680,44,0,0,M
0,48,0,20,717,39,1,1,F
0,51,0,20,713,49,1,0,M
0,38,1,20,699,56,1,0,F
0,53,0,20,646,36,0,1,F
0,44,1,20,672,70,1,0,F
0,26,2,20,646,57,0,0,M
0,33,3,20,702,44,0,0,F
0,39,0,20,687,50,0,0,M
0,48,0,20,691,46,1,0,M
0,45,0,20,654,67,1,1,F
0,33,0,20,730,63,0,0,F
0,33,0,20,653,51,0,0,M
0,38,0,20,747,37,0,1,F
0,59,0,20,743,68,0,0,M
0,55,0,20,675,69,0,0,F
1,45,0,20,746,46,1,0,F
0,42,0,20,735,34,0,1,F
1,29,1,20,695,58,0,0,M
1,37,2,20,642,67,0,0,M
0,39,0,20,653,37,0,0,M
0,43,1,20,668,69,1,0,F
0,46,0,20,661,41,1,0,M
0,47,0,20,746,55,0,0,F
0,60,2,20,670,53,1,1,M
0,49,0,20,642,27,1,0,M
0,37,0,20,703,20,0,0,M
0,34,0,20,680,63,0,0,M
0,36,1,20,699,54,0,0,M
0,49,0,20,721,54,1,0,F
0,45,0,20,677,49,1,0,M
0,53,1,20,719,23,0,0,M
0,55,0,20,702,31,1,0,M
0,71,0,20,678,62,0,0,M
0,45,1,20,717,67,1,0,M
0,50,0,20,646,51,1,1,F
0,44,0,20,675,37,1,1,F
0,33,0,20,710,54,0,0,F
0,51,0,20,687,48,1,0,M
0,55,0,20,687,57,1,0,M
0,55,0,20,615,53,0,0,M
0,31,0,20,696,70,0,0,M
0,46,0,20,703,67,0,0,M
0,48,2,20,677,36,1,0,M
0,35,0,20,658,62,0,0,M
0,54,1,20,678,44,1,0,M
0,21,0,20,722,25,0,0,M
0,49,1,20,703,62,1,0,M
0,44,1,20,663,44,1,0,M
0,31,0,20,616,58,0,0,F
0,50,0,20,711,69,1,0,F
0,20,0,20,650,55,0,0,M
0,74,0,20,678,52,1,1,F
1,45,0,20,606,34,1,0,F
0,43,2,20,700,51,1,0,F
0,45,0,20,705,46,1,1,F
0,60,1,20,731,75,1,0,M
0,53,0,20,670,36,1,1,F
0,51,0,20,649,49,1,0,F
0,,1,20,707,,,,
0,67,0,20,671,64,1,0,F
0,53,0,20,727,61,1,1,M
1,43,1,20,681,53,1,0,M
0,52,0,20,672,28,1,0,F
0,45,1,20,699,23,1,0,M
0,33,0,20,717,17,0,0,M
0,50,0,20,689,38,1,1,M
0,59,0,20,718,40,0,0,M
0,39,1,20,709,67,0,0,F
0,42,0,20,702,67,1,0,M
0,27,0,20,660,37,0,0,F
0,38,0,20,690,59,0,1,F
0,41,0,20,734,68,0,0,M
0,36,1,20,726,30,0,0,F
0,39,0,20,708,49,0,1,F
0,,0,20,718,,,,
0,54,0,20,669,44,1,0,M
0,32,1,20,704,67,0,0,M
0,47,0,20,734,32,0,0,F
0,30,0,20,666,49,0,0,F
1,33,1,20,674,51,0,1,F
0,49,0,20,672,36,1,1,F
0,35,1,20,729,69,0,0,M
0,33,0,20,712,43,1,0,F
0,55,2,20,718,35,1,0,M
0,45,0,20,717,33,0,0,M
0,32,1,20,684,68,0,1,F
0,36,1,20,695,69,0,0,M
0,32,0,20,713,56,0,0,M
0,34,0,20,717,30,0,0,M
0,59,0,20,698,31,1,0,F
0,61,0,20,694,49,0,0,F
0,34,0,20,679,55,0,0,F
0,59,0,20,645,33,1,0,M
0,19,0,20,631,62,0,0,M
0,61,0,20,622,36,1,0,F
0,35,0,20,678,49,0,1,F
0,45,1,20,680,63,1,0,M
0,48,0,20,705,48,1,1,F
0,32,0,20,672,67,0,0,M
0,45,0,20,703,68,0,0,F
0,50,0,20,697,67,1,0,F
0,42,1,20,723,54,0,0,M
0,35,0,20,638,40,0,0,M
0,34,0,20,660,105,0,1,M
0,44,1,20,675,51,1,0,M
0,57,0,20,618,57,1,0,F
0,41,0,20,717,74,1,0,M
0,59,1,20,693,61,0,0,M
0,50,0,20,659,33,1,0,M
0,62,2,20,687,36,1,0,F
0,36,0,20,662,61,0,0,M
0,44,0,20,656,29,1,0,F
0,28,0,20,717,52,1,0,F
0,61,1,20,678,62,0,0,M
0,66,0,20,683,58,1,0,F
0,46,0,20,679,32,1,0,M
1,,1,20,710,,,,
0,45,0,20,672,31,0,0,M
0,45,0,20,746,67,0,0,M
0,51,1,20,695,71,1,0,M
0,49,0,20,647,64,1,0,F
1,41,0,20,743,63,1,0,M
0,45,0,20,652,42,1,1,F
0,54,0,20,699,33,1,0,M
0,35,0,20,700,68,0,0,M
0,45,0,20,674,73,1,1,M
0,40,0,20,668,71,1,0,M
0,49,0,20,690,23,1,0,F
0,42,0,20,628,44,1,1,M
0,42,0,20,670,48,1,1,F
0,53,0,20,702,32,0,0,M
0,44,1,20,701,46,1,0,M
0,49,1,20,673,66,1,1,F
0,48,1,20,683,48,1,1,F
0,36,0,20,675,65,1,0,F
0,56,1,20,,18,1,0,F
0,19,0,20,735,20,1,0,F
0,35,0,20,700,38,0,1,M
0,49,0,20,681,29,1,0,M
0,67,0,20,735,22,0,0,F
0,38,0,20,719,50,0,0,F
0,49,1,20,751,24,0,0,M
1,31,1,20,720,63,0,0,M
0,60,0,20,704,54,1,0,F
0,46,0,20,733,31,1,0,M
0,41,2,20,663,68,0,0,F
0,50,0,20,680,52,1,0,M
0,45,1,20,714,53,1,0,F
0,50,1,20,699,88,1,0,M
0,45,0,20,668,26,1,0,M
1,51,0,20,719,68,1,0,M
0,43,0,20,735,59,1,1,F
0,53,0,20,719,30,1,0,M
0,37,1,20,679,59,0,0,M
0,36,0,20,680,64,0,0,M
0,35,1,20,716,33,0,0,M
1,47,1,20,704,67,1,1,M
0,32,0,20,676,27,1,0,F
1,59,1,20,671,29,1,0,M
0,43,0,20,672,21,1,0,M
0,40,0,20,726,69,1,0,M
0,53,1,20,703,75,1,0,F
0,49,0,20,649,61,0,0,F
0,37,0,20,657,69,0,0,M
0,43,0,20,681,65,1,0,M
0,51,1,20,698,32,0,0,M
0,48,0,20,662,46,1,0,F
0,72,0,20,661,41,1,1,M
0,72,1,20,670,55,1,0,M
0,44,0,20,742,45,1,0,F
0,41,0,20,696,53,1,0,M
0,50,0,20,676,63,0,0,M
0,51,2,20,727,25,1,0,F
0,40,0,20,687,70,1,0,M
0,49,1,20,689,71,1,0,M
0,61,0,20,659,31,1,0,F
0,40,1,20,651,36,1,0,M
0,56,0,20,717,25,1,1,F
0,49,0,20,640,62,1,0,M
1,42,0,20,704,31,1,1,F
0,44,2,20,688,28,1,0,M
0,52,0,20,724,33,1,0,F
0,39,1,20,717,45,1,0,M
0,34,0,20,720,48,0,0,F
0,41,0,20,666,74,0,0,F
